unit_code,market_segment,year,quarter,unit_market_activations,unit_activations,market_activations,market_contribution_to_product,product_share_in_market,product_name,unit_description,unit_detaileddescription,unit_l1_purpose,unit_l2_core_solution,unit_l3_products,market_segment_was_invalid,period_start,period_label,previous_period_activations,previous_product_share_in_market,previous_market_contribution_to_product,activation_growth_rate,product_share_change,market_contribution_change,rolling_4_period_activations,rolling_4_period_product_share,rolling_4_period_market_contribution,recent_2_period_avg_activations,previous_2_period_avg_activations,momentum_score,recent_growth,longer_term_growth,trend_score,periods_observed_total,total_historical_unit_market_activations,total_historical_unit_activations,total_historical_market_activations,global_latest_period,is_global_latest_period
MO7414,Manufacturing,2024,4,1,22,375,0.045454545454545456,0.0026666666666666666,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-10-01,2024-Q4,3.0,0.005917159763313609,0.0967741935483871,-0.6666666666666667,-0.0032504930966469428,-0.05131964809384164,6.0,0.0041027404052758586,0.0824972989658898,2.0,2.0,1.0,0.0,1.0,0.4,6,11,154,2865,2026-04-01,False
MO7414,Manufacturing,2025,1,1,35,630,0.02857142857142857,0.0015873015873015873,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-01-01,2025-Q1,1.0,0.0026666666666666666,0.045454545454545456,0.0,-0.0010793650793650793,-0.016883116883116885,7.0,0.0034738807007822906,0.06901583136727449,1.0,2.5,0.4,-0.6,1.0,0.040000000000000036,6,11,154,2865,2026-04-01,False
MO7414,Manufacturing,2025,3,2,26,477,0.07692307692307693,0.0041928721174004195,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-07-01,2025-Q3,1.0,0.0015873015873015873,0.02857142857142857,1.0,0.002605570530098832,0.04835164835164836,7.0,0.0035910000336705707,0.06193081112435951,1.5,2.0,0.75,-0.25,2.5,0.85,6,11,154,2865,2026-04-01,False
MO7414,Manufacturing,2025,4,2,21,339,0.09523809523809523,0.0058997050147492625,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-10-01,2025-Q4,2.0,0.0041928721174004195,0.07692307692307693,0.0,0.001706832897348843,0.018315018315018305,6.0,0.0035866363465294837,0.061546786546786546,2.0,1.0,2.0,1.0,0.19999999999999996,0.6799999999999999,6,11,154,2865,2026-04-01,False
MO7414,Mining & Utilities,2024,2,1,31,588,0.03225806451612903,0.0017006802721088435,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-04-01,2024-Q2,0.0,0.0,0.0,1.0,0.0017006802721088435,0.03225806451612903,1.0,0.0017006802721088435,0.03225806451612903,1.0,0.0,2.0,1.0,1.0,1.0,2,4,53,1021,2026-04-01,False
MO7414,Mining & Utilities,2024,4,3,22,433,0.13636363636363635,0.006928406466512702,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-10-01,2024-Q4,1.0,0.0017006802721088435,0.03225806451612903,2.0,0.005227726194403859,0.10410557184750732,4.0,0.004314543369310773,0.08431085043988269,2.0,0.0,2.0,1.0,1.0,1.0,2,4,53,1021,2026-04-01,False
MO7414,Non-Residential & GCs,2024,1,4,19,1210,0.21052631578947367,0.003305785123966942,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-01-01,2024-Q1,0.0,0.0,0.0,1.0,0.003305785123966942,0.21052631578947367,4.0,0.003305785123966942,0.21052631578947367,4.0,0.0,2.0,1.0,1.0,1.0,9,63,243,10120,2026-04-01,False
MO7414,Non-Residential & GCs,2024,2,4,31,1460,0.12903225806451613,0.0027397260273972603,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-04-01,2024-Q2,4.0,0.003305785123966942,0.21052631578947367,0.0,-0.0005660590965696818,-0.08149405772495755,8.0,0.003022755575682101,0.1697792869269949,4.0,0.0,2.0,1.0,1.0,1.0,9,63,243,10120,2026-04-01,False
MO7414,Non-Residential & GCs,2024,3,7,24,1153,0.2916666666666667,0.006071118820468344,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-07-01,2024-Q3,4.0,0.0027397260273972603,0.12903225806451613,0.75,0.0033313927930710835,0.16263440860215056,15.0,0.004038876657277515,0.21040841350688547,5.5,4.0,1.375,0.375,1.0,0.625,9,63,243,10120,2026-04-01,False
MO7414,Non-Residential & GCs,2024,4,5,22,979,0.22727272727272727,0.005107252298263534,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-10-01,2024-Q4,7.0,0.006071118820468344,0.2916666666666667,-0.2857142857142857,-0.0009638665222048096,-0.06439393939393942,20.0,0.00430597056752402,0.21462449194834593,6.0,4.0,1.5,0.5,1.0,0.7,9,63,243,10120,2026-04-01,False
MO7414,Non-Residential & GCs,2025,1,11,35,1032,0.3142857142857143,0.01065891472868217,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-01-01,2025-Q1,5.0,0.005107252298263534,0.22727272727272727,1.2000000000000002,0.005551662430418636,0.08701298701298701,27.0,0.006144252968702827,0.24056434157240608,8.0,5.5,1.4545454545454546,0.4545454545454546,5.0,2.272727272727273,9,63,243,10120,2026-04-01,False
MO7414,Non-Residential & GCs,2025,2,18,39,1225,0.46153846153846156,0.014693877551020407,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-04-01,2025-Q2,11.0,0.01065891472868217,0.3142857142857143,0.6363636363636365,0.004034962822338237,0.14725274725274728,41.0,0.009132790849608614,0.32369089244089244,14.5,6.0,2.4166666666666665,1.4166666666666665,4.125,2.5,9,63,243,10120,2026-04-01,False
MO7414,Non-Residential & GCs,2025,3,1,26,1030,0.038461538461538464,0.000970873786407767,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-07-01,2025-Q3,18.0,0.014693877551020407,0.46153846153846156,-0.9444444444444444,-0.01372300376461264,-0.42307692307692313,35.0,0.00785772959109347,0.2603896103896104,9.5,8.0,1.1875,0.1875,1.3333333333333335,0.6458333333333335,9,63,243,10120,2026-04-01,False
MO7414,Non-Residential & GCs,2025,4,7,21,947,0.3333333333333333,0.007391763463569166,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-10-01,2025-Q4,1.0,0.000970873786407767,0.038461538461538464,5.0,0.006420889677161399,0.2948717948717948,37.0,0.008428857382419878,0.2869047619047619,4.0,14.5,0.27586206896551724,-0.7241379310344828,0.8500000000000001,-0.09448275862068956,9,63,243,10120,2026-04-01,False
MO7414,Non-Residential & GCs,2026,1,6,26,1084,0.23076923076923078,0.005535055350553505,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-01-01,2026-Q1,7.0,0.007391763463569166,0.3333333333333333,-0.1428571428571429,-0.0018567081130156605,-0.10256410256410253,32.0,0.007147892537887711,0.266025641025641,6.5,9.5,0.6842105263157895,-0.3157894736842105,0.18518518518518512,-0.11539961013645224,9,63,243,10120,2026-04-01,False
MO7414,Professional Services,2024,1,3,19,1538,0.15789473684210525,0.0019505851755526658,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-01-01,2024-Q1,0.0,0.0,0.0,1.0,0.0019505851755526658,0.15789473684210525,3.0,0.0019505851755526658,0.15789473684210525,3.0,0.0,2.0,1.0,1.0,1.0,9,43,243,12417,2026-04-01,False
MO7414,Professional Services,2024,2,7,31,1628,0.22580645161290322,0.0042997542997543,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-04-01,2024-Q2,3.0,0.0019505851755526658,0.15789473684210525,1.3333333333333335,0.002349169124201634,0.06791171477079797,10.0,0.0031251697376534827,0.19185059422750422,5.0,0.0,2.0,1.0,1.0,1.0,9,43,243,12417,2026-04-01,False
MO7414,Professional Services,2024,3,7,24,1511,0.2916666666666667,0.004632693580410324,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-07-01,2024-Q3,7.0,0.0042997542997543,0.22580645161290322,0.0,0.00033293928065602444,0.06586021505376347,17.0,0.003627677685239096,0.22512261837389172,7.0,3.0,2.3333333333333335,1.3333333333333335,1.0,1.2000000000000002,9,43,243,12417,2026-04-01,False
MO7414,Professional Services,2024,4,5,22,1077,0.22727272727272727,0.004642525533890436,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-10-01,2024-Q4,7.0,0.004632693580410324,0.2916666666666667,-0.2857142857142857,9.831953480111781e-06,-0.06439393939393942,22.0,0.0038813896474019314,0.22566014559860062,6.0,5.0,1.2,0.19999999999999996,1.0,0.52,9,43,243,12417,2026-04-01,False
MO7414,Professional Services,2025,1,6,35,1459,0.17142857142857143,0.00411240575736806,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-01-01,2025-Q1,5.0,0.004642525533890436,0.22727272727272727,0.19999999999999996,-0.0005301197765223758,-0.055844155844155835,25.0,0.0044218447928557805,0.22904360424521716,5.5,7.0,0.7857142857142857,-0.2142857142857143,5.0,1.8714285714285714,9,43,243,12417,2026-04-01,False
MO7414,Professional Services,2025,2,3,39,1340,0.07692307692307693,0.002238805970149254,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-04-01,2025-Q2,6.0,0.00411240575736806,0.17142857142857143,-0.5,-0.0018735997872188063,-0.0945054945054945,21.0,0.0039066077104545184,0.1918227605727606,4.5,6.0,0.75,-0.25,1.1,0.29000000000000004,9,43,243,12417,2026-04-01,False
MO7414,Professional Services,2025,3,4,26,1275,0.15384615384615385,0.003137254901960784,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-07-01,2025-Q3,3.0,0.002238805970149254,0.07692307692307693,0.33333333333333326,0.0008984489318115303,0.07692307692307693,18.0,0.003532748040842133,0.15736763236763238,3.5,5.5,0.6363636363636364,-0.36363636363636365,0.05882352941176472,-0.1946524064171123,9,43,243,12417,2026-04-01,False
MO7414,Professional Services,2025,4,2,21,954,0.09523809523809523,0.0020964360587002098,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-10-01,2025-Q4,4.0,0.003137254901960784,0.15384615384615385,-0.5,-0.0010408188432605744,-0.05860805860805862,15.0,0.0028962256720445768,0.12435897435897436,3.0,4.5,0.6666666666666666,-0.33333333333333337,-0.31818181818181823,-0.32727272727272727,9,43,243,12417,2026-04-01,False
MO7414,Professional Services,2026,1,6,26,1635,0.23076923076923078,0.003669724770642202,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-01-01,2026-Q1,2.0,0.0020964360587002098,0.09523809523809523,2.0,0.0015732887119419923,0.13553113553113555,15.0,0.0027855554253631122,0.1391941391941392,4.0,3.5,1.1428571428571428,0.1428571428571428,-0.4,-0.07428571428571436,9,43,243,12417,2026-04-01,False
MO7414,Public Administration,2025,1,1,35,88,0.02857142857142857,0.011363636363636364,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-01-01,2025-Q1,0.0,0.0,0.0,1.0,0.011363636363636364,0.02857142857142857,1.0,0.011363636363636364,0.02857142857142857,1.0,0.0,2.0,1.0,1.0,1.0,2,2,56,192,2026-04-01,False
MO7414,Public Administration,2025,4,1,21,104,0.047619047619047616,0.009615384615384616,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-10-01,2025-Q4,1.0,0.011363636363636364,0.02857142857142857,0.0,-0.001748251748251748,0.019047619047619046,2.0,0.01048951048951049,0.03809523809523809,1.0,0.0,2.0,1.0,1.0,1.0,2,2,56,192,2026-04-01,False
MO7414,Retail & Wholesale Trade,2024,1,1,19,614,0.05263157894736842,0.0016286644951140066,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-01-01,2024-Q1,0.0,0.0,0.0,1.0,0.0016286644951140066,0.05263157894736842,1.0,0.0016286644951140066,0.05263157894736842,1.0,0.0,2.0,1.0,1.0,1.0,7,15,178,3439,2026-04-01,False
MO7414,Retail & Wholesale Trade,2024,2,6,31,554,0.1935483870967742,0.010830324909747292,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-04-01,2024-Q2,1.0,0.0016286644951140066,0.05263157894736842,5.0,0.009201660414633285,0.14091680814940577,7.0,0.00622949470243065,0.1230899830220713,3.5,0.0,2.0,1.0,1.0,1.0,7,15,178,3439,2026-04-01,False
MO7414,Retail & Wholesale Trade,2024,3,1,24,508,0.041666666666666664,0.001968503937007874,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-07-01,2024-Q3,6.0,0.010830324909747292,0.1935483870967742,-0.8333333333333334,-0.008861820972739418,-0.15188172043010753,8.0,0.004809164447289725,0.09594887757026976,3.5,1.0,3.5,2.5,1.0,1.9,7,15,178,3439,2026-04-01,False
MO7414,Retail & Wholesale Trade,2024,4,2,22,389,0.09090909090909091,0.005141388174807198,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2024-10-01,2024-Q4,1.0,0.001968503937007874,0.041666666666666664,1.0,0.0031728842377993236,0.04924242424242425,10.0,0.004892220379169093,0.09468893090497504,1.5,3.5,0.42857142857142855,-0.5714285714285714,1.0,0.05714285714285722,7,15,178,3439,2026-04-01,False
MO7414,Retail & Wholesale Trade,2025,1,3,35,514,0.08571428571428572,0.005836575875486381,74x14 Mobile Office or Similar,74x14 Mobile Office or Similar,Extra Large Mobile Office - 3 offices + Med. Size Open Area (up to 1036 SF) - MO7414 or similar,Offices,Mobile Offices,Mobile Offices,0,2025-01-01,2025-Q1,2.0,0.005141388174807198,0.09090909090909091,0.5,0.0006951877006791838,-0.0051948051948051965,12.0,0.0059441982242621864,0.10295960759670436,2.5,3.5,0.7142857142857143,-0.2857142857142857,5.0,1.8285714285714285,7,15,178,3439,2026-04-01,False
